repo,commit,parent_commit,file_path,method_name,method_start,method_end,hunk_id,github_link
apache/ant-ivy,7126e673ceb6ff1fbac0ad53f82b268685cee9ff,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/settings/XmlSettingsParser.java,startElement,107,304,5a82f5d5912063217a88beda,https://github.com/apache/ant-ivy/commit/7126e673ceb6ff1fbac0ad53f82b268685cee9ff#diff-3d8ea2dd66baeefe710dc8343e4773f533906252c68fdba5bd9e9a809c87f11b
apache/ant-ivy,7126e673ceb6ff1fbac0ad53f82b268685cee9ff,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/module/id/ModuleId.java,equals,47,53,5a82f5d5912063217a88bed7,https://github.com/apache/ant-ivy/commit/7126e673ceb6ff1fbac0ad53f82b268685cee9ff#diff-f333abb09a0039a283ca36886a0d80762c0d9237df4b9b821e1c0c8dc5a3a268
apache/ant-ivy,7126e673ceb6ff1fbac0ad53f82b268685cee9ff,de07bb13f0a395c2c9b7469b13736e0212eebcca,src/java/org/apache/ivy/core/module/id/ModuleId.java,_hashCode,57,62,5a82f5d5912063217a88bed8,https://github.com/apache/ant-ivy/commit/7126e673ceb6ff1fbac0ad53f82b268685cee9ff#diff-f333abb09a0039a283ca36886a0d80762c0d9237df4b9b821e1c0c8dc5a3a268
apache/ant-ivy,7ad46005f354f95c16000ccffd036604bf570106,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java,saveArtifactOrigin,157,162,5a82f5d0912063217a88b6af,https://github.com/apache/ant-ivy/commit/7ad46005f354f95c16000ccffd036604bf570106#diff-fe60a5732496dc65b75750f4f81c222b65b6e8c4ea9acc0c06f578cdc8575eda
apache/ant-ivy,7ad46005f354f95c16000ccffd036604bf570106,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java,getSavedArtifactOrigin,164,175,5a82f5d0912063217a88b6b0,https://github.com/apache/ant-ivy/commit/7ad46005f354f95c16000ccffd036604bf570106#diff-fe60a5732496dc65b75750f4f81c222b65b6e8c4ea9acc0c06f578cdc8575eda
apache/ant-ivy,7ad46005f354f95c16000ccffd036604bf570106,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,src/java/org/apache/ivy/core/cache/CacheManager.java,removeSavedArtifactOrigin,177,182,5a82f5d0912063217a88b6b1,https://github.com/apache/ant-ivy/commit/7ad46005f354f95c16000ccffd036604bf570106#diff-fe60a5732496dc65b75750f4f81c222b65b6e8c4ea9acc0c06f578cdc8575eda
apache/ant-ivy,6f2f415bced22ff908d5270e0728714cf922fd9e,7b93fad2570e713762fc845db5dc56bc2ffdc476,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java,getDependency,172,320,5a82f5b2912063217c8898e3,https://github.com/apache/ant-ivy/commit/6f2f415bced22ff908d5270e0728714cf922fd9e#diff-cfd1f554ec57a13b32bfc5a699663bb82b893d3585d9206e84e1a5abc12ccfc2
apache/ant-ivy,6f2f415bced22ff908d5270e0728714cf922fd9e,7b93fad2570e713762fc845db5dc56bc2ffdc476,src/java/org/apache/ivy/core/resolve/ResolveEngine.java,resolve,201,338,5a82f5b2912063217c8898e1,https://github.com/apache/ant-ivy/commit/6f2f415bced22ff908d5270e0728714cf922fd9e#diff-7f0961293142d6c342ab46217708346fcdc1df9555eae9f36cae5d3a9bd644aa
apache/ant-ivy,8e0e1c32ff1ed1da4f09fc9917812e6457e6fef7,5240c8825896997f0845e354a51b1ac725dfe06b,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java,needModuleDescriptor,41,46,5a82f5f3912063217d88ea72,https://github.com/apache/ant-ivy/commit/8e0e1c32ff1ed1da4f09fc9917812e6457e6fef7#diff-0b178859d4375fec8e1649de28763e7bf75636e0bfafeb1824bec72dfd2719f8
apache/ant-ivy,8e0e1c32ff1ed1da4f09fc9917812e6457e6fef7,5240c8825896997f0845e354a51b1ac725dfe06b,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java,accept,48,52,5a82f5f3912063217d88ea73,https://github.com/apache/ant-ivy/commit/8e0e1c32ff1ed1da4f09fc9917812e6457e6fef7#diff-0b178859d4375fec8e1649de28763e7bf75636e0bfafeb1824bec72dfd2719f8
apache/ant-ivy,65a2a7da3ec5a9c41a6279c55d7b8a2c239bee56,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,blackListIncompatibleCallerAndRestartResolveIfPossible,186,216,5a82f5ab912063217c889506,https://github.com/apache/ant-ivy/commit/65a2a7da3ec5a9c41a6279c55d7b8a2c239bee56#diff-2bc984f2d68c6af635a0d151ca6739c639bf18c8deec4888ccb48e75674cb6b4
apache/ant-ivy,65a2a7da3ec5a9c41a6279c55d7b8a2c239bee56,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,handleIncompatibleCaller,218,239,5a82f5ab912063217c889507,https://github.com/apache/ant-ivy/commit/65a2a7da3ec5a9c41a6279c55d7b8a2c239bee56#diff-2bc984f2d68c6af635a0d151ca6739c639bf18c8deec4888ccb48e75674cb6b4
apache/ant-ivy,65a2a7da3ec5a9c41a6279c55d7b8a2c239bee56,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,blackListIncompatibleCaller,257,289,5a82f5ab912063217c889509,https://github.com/apache/ant-ivy/commit/65a2a7da3ec5a9c41a6279c55d7b8a2c239bee56#diff-2bc984f2d68c6af635a0d151ca6739c639bf18c8deec4888ccb48e75674cb6b4
apache/ant-ivy,85ae11989e321aeb47b9fbda1e46e9d960e2633f,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java,exists,198,211,5a82f5b4912063217b889bda,https://github.com/apache/ant-ivy/commit/85ae11989e321aeb47b9fbda1e46e9d960e2633f#diff-9f9fe7380286846428248ab4bb7d43a4460bd57e89ec507cb9e5cad0dfbaa68f
apache/ant-ivy,85ae11989e321aeb47b9fbda1e46e9d960e2633f,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java,parseDescriptor,107,253,5a82f5b4912063217b889bd4,https://github.com/apache/ant-ivy/commit/85ae11989e321aeb47b9fbda1e46e9d960e2633f#diff-f0381b6e17a800e6b4e72ea1b7e4af982a103a52a9bb7f920f9b680446008e0c
apache/ant-ivy,85ae11989e321aeb47b9fbda1e46e9d960e2633f,b2941d062d93c555aea5518f808db90bf2a92728,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java,addSourcesAndJavadocArtifactsIfPresent,255,281,5a82f5b4912063217b889bd5,https://github.com/apache/ant-ivy/commit/85ae11989e321aeb47b9fbda1e46e9d960e2633f#diff-f0381b6e17a800e6b4e72ea1b7e4af982a103a52a9bb7f920f9b680446008e0c
apache/ant-ivy,64fcdf5322bc67ae880fb042d8c7a70e4168b69c,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java,getLatestStrategy,117,135,5a82f5f0912063217b88d0ac,https://github.com/apache/ant-ivy/commit/64fcdf5322bc67ae880fb042d8c7a70e4168b69c#diff-ef52b8715c7287e3d65b6a0ff73650af004b5899917317d8ccc80d98316d604a
apache/ant-ivy,64fcdf5322bc67ae880fb042d8c7a70e4168b69c,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java,setLatestStrategy,138,140,5a82f5f0912063217b88d0ac,https://github.com/apache/ant-ivy/commit/64fcdf5322bc67ae880fb042d8c7a70e4168b69c#diff-ef52b8715c7287e3d65b6a0ff73650af004b5899917317d8ccc80d98316d604a
apache/ant-ivy,64fcdf5322bc67ae880fb042d8c7a70e4168b69c,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/BasicResolver.java,setLatest,142,144,5a82f5f0912063217b88d0ac,https://github.com/apache/ant-ivy/commit/64fcdf5322bc67ae880fb042d8c7a70e4168b69c#diff-ef52b8715c7287e3d65b6a0ff73650af004b5899917317d8ccc80d98316d604a
apache/ant-ivy,64fcdf5322bc67ae880fb042d8c7a70e4168b69c,c370a753fc0de5b31935e87e98e91f256885bfed,src/java/fr/jayasoft/ivy/resolver/ChainResolver.java,getDependency,39,61,5a82f5f0912063217b88d0b2,https://github.com/apache/ant-ivy/commit/64fcdf5322bc67ae880fb042d8c7a70e4168b69c#diff-33b74110986de641cc6e7a7584abec98f70ad3d0116b06876abc4c5bfc692051
apache/ant-ivy,8bc2bf074a3f448b17069bad07d842f40abd1ff6,b2c432a9c9c35cb80552918aa2f6c795eba89757,src/java/fr/jayasoft/ivy/repository/AbstractRepository.java,fireTransferCompleted,62,69,5a82f5dd912063217a88c81f,https://github.com/apache/ant-ivy/commit/8bc2bf074a3f448b17069bad07d842f40abd1ff6#diff-fbc7cfb53a33e99c3ade151dcfe1e9946c0f8781b82694f3c8491ece65c51d53
apache/ant-ivy,8bc2bf074a3f448b17069bad07d842f40abd1ff6,b2c432a9c9c35cb80552918aa2f6c795eba89757,src/java/fr/jayasoft/ivy/repository/AbstractRepository.java,fireTransferError,79,83,5a82f5dd912063217a88c821,https://github.com/apache/ant-ivy/commit/8bc2bf074a3f448b17069bad07d842f40abd1ff6#diff-fbc7cfb53a33e99c3ade151dcfe1e9946c0f8781b82694f3c8491ece65c51d53
apache/ant-ivy,771f3bd0fcdde9bb5b7aa760adfead2d5da7a43c,8e1addfc56ff9b554bfb00e28ba359db28c075fe,src/java/org/apache/ivy/ant/IvyBuildNumber.java,doExecute,136,232,5a82f5b5912063217b889c5f,https://github.com/apache/ant-ivy/commit/771f3bd0fcdde9bb5b7aa760adfead2d5da7a43c#diff-1dae0ef9ccf7dc121744d60418650bbadb9dd08eb3de4680662b5748a625390a
apache/ant-ivy,771f3bd0fcdde9bb5b7aa760adfead2d5da7a43c,8e1addfc56ff9b554bfb00e28ba359db28c075fe,src/java/org/apache/ivy/ant/IvyBuildNumber.java,getMatcher,167,174,5a82f5b5912063217b889c5f,https://github.com/apache/ant-ivy/commit/771f3bd0fcdde9bb5b7aa760adfead2d5da7a43c#diff-1dae0ef9ccf7dc121744d60418650bbadb9dd08eb3de4680662b5748a625390a
apache/ant-ivy,690af97adf76e350576032cbe221f7ee7b32e42e,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,transformInstance,85,115,5a82f5ce912063217a88b4f0,https://github.com/apache/ant-ivy/commit/690af97adf76e350576032cbe221f7ee7b32e42e#diff-6929a8d65eb274484c239764fb6d764a13a9098c919a38c35c59dfa5ee3f0104
apache/ant-ivy,690af97adf76e350576032cbe221f7ee7b32e42e,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,getDependencyArtifacts,295,309,5a82f5ce912063217a88b4f2,https://github.com/apache/ant-ivy/commit/690af97adf76e350576032cbe221f7ee7b32e42e#diff-6929a8d65eb274484c239764fb6d764a13a9098c919a38c35c59dfa5ee3f0104
apache/ant-ivy,690af97adf76e350576032cbe221f7ee7b32e42e,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,getDependencyArtifactsIncludes,311,317,5a82f5ce912063217a88b4f3,https://github.com/apache/ant-ivy/commit/690af97adf76e350576032cbe221f7ee7b32e42e#diff-6929a8d65eb274484c239764fb6d764a13a9098c919a38c35c59dfa5ee3f0104
apache/ant-ivy,690af97adf76e350576032cbe221f7ee7b32e42e,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,getDependencyArtifactsExcludes,319,325,5a82f5ce912063217a88b4f4,https://github.com/apache/ant-ivy/commit/690af97adf76e350576032cbe221f7ee7b32e42e#diff-6929a8d65eb274484c239764fb6d764a13a9098c919a38c35c59dfa5ee3f0104
apache/ant-ivy,690af97adf76e350576032cbe221f7ee7b32e42e,a76db99d17dd5f26066189b75da592cd6e0b14e3,src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,getAllDependencyArtifacts,335,342,5a82f5ce912063217a88b4f5,https://github.com/apache/ant-ivy/commit/690af97adf76e350576032cbe221f7ee7b32e42e#diff-6929a8d65eb274484c239764fb6d764a13a9098c919a38c35c59dfa5ee3f0104
apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java,IvyNode,259,265,5a82f5ee912063217a88d726,https://github.com/apache/ant-ivy/commit/66e597b4b19e9bf55e2caf2b1ded420fc39d830e#diff-41873bde82403febedc433bd485864d90c9a2cecf01ec8311c3a7309723e027b
apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java,loadData,575,671,5a82f5ee912063217a88d727,https://github.com/apache/ant-ivy/commit/66e597b4b19e9bf55e2caf2b1ded420fc39d830e#diff-41873bde82403febedc433bd485864d90c9a2cecf01ec8311c3a7309723e027b
apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java,getDependencies,753,799,5a82f5ee912063217a88d72a,https://github.com/apache/ant-ivy/commit/66e597b4b19e9bf55e2caf2b1ded420fc39d830e#diff-41873bde82403febedc433bd485864d90c9a2cecf01ec8311c3a7309723e027b
apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java,canExclude,915,926,5a82f5ee912063217a88d72c,https://github.com/apache/ant-ivy/commit/66e597b4b19e9bf55e2caf2b1ded420fc39d830e#diff-41873bde82403febedc433bd485864d90c9a2cecf01ec8311c3a7309723e027b
apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/IvyNode.java,getDependencyDescriptor,1240,1242,5a82f5ee912063217a88d72d,https://github.com/apache/ant-ivy/commit/66e597b4b19e9bf55e2caf2b1ded420fc39d830e#diff-41873bde82403febedc433bd485864d90c9a2cecf01ec8311c3a7309723e027b
apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/conflict/LatestConflictManager.java,resolveConflicts,58,75,5a82f5ee912063217a88d72f,https://github.com/apache/ant-ivy/commit/66e597b4b19e9bf55e2caf2b1ded420fc39d830e#diff-bbe40839f1cee462071c5b38932a38c7e89586cd6f7ba38f7ecb06cd92c8ec05
apache/ant-ivy,66e597b4b19e9bf55e2caf2b1ded420fc39d830e,297b84d56d93931833f8448cfef127db24b0266e,src/java/fr/jayasoft/ivy/Ivy.java,doFetchDependencies,1055,1095,5a82f5ee912063217a88d723,https://github.com/apache/ant-ivy/commit/66e597b4b19e9bf55e2caf2b1ded420fc39d830e#diff-11af8a52c058739f74e9605b61dffa3189bd3e80328da3811fd93e3bf04116cc
apache/ant-ivy,7f1e2538b917f4867b762a30febfabc62f2388d3,9f5ded018109c851760a08a4c25c96f2f0b7f039,src/java/fr/jayasoft/ivy/parser/AbstractModuleDescriptorParser.java,parseDepsConfs,89,92,5a82f5e2912063217d88d835,https://github.com/apache/ant-ivy/commit/7f1e2538b917f4867b762a30febfabc62f2388d3#diff-047ecac57ffcd7e255a3e91531cc2aaa7a6f603e196b68fbf0115cf8ecd3209b
apache/ant-ivy,7f1e2538b917f4867b762a30febfabc62f2388d3,9f5ded018109c851760a08a4c25c96f2f0b7f039,src/java/fr/jayasoft/ivy/parser/AbstractModuleDescriptorParser.java,addExtendingConfigurations,207,226,5a82f5e2912063217d88d837,https://github.com/apache/ant-ivy/commit/7f1e2538b917f4867b762a30febfabc62f2388d3#diff-047ecac57ffcd7e255a3e91531cc2aaa7a6f603e196b68fbf0115cf8ecd3209b
apache/ant-ivy,72dbe9065eb2c135519ec002f08188d83ae4a231,c8d9bd438d72b4c87f38465f2c34082da22c40ce,src/java/org/apache/ivy/ant/IvyBuildList.java,doExecute,152,298,5a82f5bc912063217d88a43d,https://github.com/apache/ant-ivy/commit/72dbe9065eb2c135519ec002f08188d83ae4a231#diff-9a1a9d820cdb889a907bed0b4bc8f8930b1928438f8fa435daaa361a24436af0
apache/ant-ivy,72dbe9065eb2c135519ec002f08188d83ae4a231,c8d9bd438d72b4c87f38465f2c34082da22c40ce,src/java/org/apache/ivy/ant/IvyBuildList.java,onMissingDescriptor,300,322,5a82f5bc912063217d88a43f,https://github.com/apache/ant-ivy/commit/72dbe9065eb2c135519ec002f08188d83ae4a231#diff-9a1a9d820cdb889a907bed0b4bc8f8930b1928438f8fa435daaa361a24436af0
apache/ant-ivy,8b9280c8ab2b26ca717c5aaa0b82352f8dcf130f,56c3991ddafc2ec189b159cdaebabede72040ba4,src/java/org/apache/ivy/core/resolve/IvyNode.java,handleConfiguration,381,415,5a82f5bc912063217d88a471,https://github.com/apache/ant-ivy/commit/8b9280c8ab2b26ca717c5aaa0b82352f8dcf130f#diff-086992a94f1d33c6c256fa8c48729f1c314f4d3091912b0421ab8a4e9f54d1ef
apache/ant-ivy,8b9280c8ab2b26ca717c5aaa0b82352f8dcf130f,56c3991ddafc2ec189b159cdaebabede72040ba4,src/java/org/apache/ivy/core/resolve/ResolveEngine.java,doFetchDependencies,656,715,5a82f5bc912063217d88a475,https://github.com/apache/ant-ivy/commit/8b9280c8ab2b26ca717c5aaa0b82352f8dcf130f#diff-7f0961293142d6c342ab46217708346fcdc1df9555eae9f36cae5d3a9bd644aa
apache/ant-ivy,6d6d34af69292a41f77162ab43984daeee54cac0,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,src/java/org/apache/ivy/plugins/resolver/DualResolver.java,getDependency,62,83,5a82f5ba912063217d88a244,https://github.com/apache/ant-ivy/commit/6d6d34af69292a41f77162ab43984daeee54cac0#diff-c885b84babde1164a50aeb8dd2aa5108567f9a7587cc9c1c96d1fc323e29fff8
apache/ant-ivy,6d6d34af69292a41f77162ab43984daeee54cac0,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java,getDependency,166,303,5a82f5ba912063217d88a234,https://github.com/apache/ant-ivy/commit/6d6d34af69292a41f77162ab43984daeee54cac0#diff-cfd1f554ec57a13b32bfc5a699663bb82b893d3585d9206e84e1a5abc12ccfc2
apache/ant-ivy,6d6d34af69292a41f77162ab43984daeee54cac0,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,getDependency,100,183,5a82f5ba912063217d88a23c,https://github.com/apache/ant-ivy/commit/6d6d34af69292a41f77162ab43984daeee54cac0#diff-2d9767fb6e9770a73d2962ee30b75b51bab6a00daf71ea4ec0f1571ad1c68f12
apache/ant-ivy,6d6d34af69292a41f77162ab43984daeee54cac0,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,isAfter,214,218,5a82f5ba912063217d88a242,https://github.com/apache/ant-ivy/commit/6d6d34af69292a41f77162ab43984daeee54cac0#diff-2d9767fb6e9770a73d2962ee30b75b51bab6a00daf71ea4ec0f1571ad1c68f12
apache/ant-ivy,6d6d34af69292a41f77162ab43984daeee54cac0,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,src/java/org/apache/ivy/core/resolve/ResolveData.java,ResolveData,48,52,5a82f5ba912063217d88a22c,https://github.com/apache/ant-ivy/commit/6d6d34af69292a41f77162ab43984daeee54cac0#diff-612e09c0019613cb2e1a5ecb201fef3597144725a380c1f1ffda9904bd0bee3a
apache/ant-ivy,6c7c02162f1c6437cdfa98b881251827ccb696e5,e199007407f260730284c5917a85ca8ac3f57fcd,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java,dependencyStarted,493,525,5a82f5b5912063217b889cd3,https://github.com/apache/ant-ivy/commit/6c7c02162f1c6437cdfa98b881251827ccb696e5#diff-98a885fc9738e8d49a74612fc7dcb7cc7ef2230886ed31f5c5cd08559ef3bc12
apache/ant-ivy,6c7c02162f1c6437cdfa98b881251827ccb696e5,e199007407f260730284c5917a85ca8ac3f57fcd,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,printDependencies,90,162,5a82f5b5912063217b889cdc,https://github.com/apache/ant-ivy/commit/6c7c02162f1c6437cdfa98b881251827ccb696e5#diff-fdfe39b93e5fa523aad62a30c92c97f1a67048ad8f60926ac8c54cf80dbb1ded
apache/ant-ivy,6c7c02162f1c6437cdfa98b881251827ccb696e5,e199007407f260730284c5917a85ca8ac3f57fcd,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorUpdater.java,startElementInDependency,341,421,5a82f5b5912063217b889cd6,https://github.com/apache/ant-ivy/commit/6c7c02162f1c6437cdfa98b881251827ccb696e5#diff-c12986f23277d03ddba144eb0a8009afc6a4450f2416df24f7a49a6f29de11ed
apache/ant-ivy,7ab2d5be0b4abda6971f50d2002c3c615c770b29,1ca42dd87c8af6964d4e4de47657f0dadf0c0356,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java,getSourceArtifact,483,487,5a82f5ba912063217c88a06a,https://github.com/apache/ant-ivy/commit/7ab2d5be0b4abda6971f50d2002c3c615c770b29#diff-34793697c45964200ac5b59e6229e52dae34eb9d7e2ef40e43992a15a058199a
apache/ant-ivy,7ab2d5be0b4abda6971f50d2002c3c615c770b29,1ca42dd87c8af6964d4e4de47657f0dadf0c0356,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java,getJavadocArtifact,489,493,5a82f5ba912063217c88a06b,https://github.com/apache/ant-ivy/commit/7ab2d5be0b4abda6971f50d2002c3c615c770b29#diff-34793697c45964200ac5b59e6229e52dae34eb9d7e2ef40e43992a15a058199a
apache/ant-ivy,7de83722fc38ed3456a6825ba721d38eba19f1aa,9413720aaa78111ecd0f1a786f49d1030cb2a023,src/java/org/apache/ivy/core/module/id/ArtifactRevisionId.java,newInstance,35,46,5a82f5c0912063217d88a88e,https://github.com/apache/ant-ivy/commit/7de83722fc38ed3456a6825ba721d38eba19f1aa#diff-661ae9bd1a5c167e0a1175f0fe97259e262394dc245ea16440f7c52a90120d19
apache/ant-ivy,7de83722fc38ed3456a6825ba721d38eba19f1aa,9413720aaa78111ecd0f1a786f49d1030cb2a023,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,printDependencies,76,137,5a82f5c0912063217d88a890,https://github.com/apache/ant-ivy/commit/7de83722fc38ed3456a6825ba721d38eba19f1aa#diff-fdfe39b93e5fa523aad62a30c92c97f1a67048ad8f60926ac8c54cf80dbb1ded
apache/ant-ivy,7de83722fc38ed3456a6825ba721d38eba19f1aa,9413720aaa78111ecd0f1a786f49d1030cb2a023,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,printPublications,256,268,5a82f5c0912063217d88a893,https://github.com/apache/ant-ivy/commit/7de83722fc38ed3456a6825ba721d38eba19f1aa#diff-fdfe39b93e5fa523aad62a30c92c97f1a67048ad8f60926ac8c54cf80dbb1ded
apache/ant-ivy,7de83722fc38ed3456a6825ba721d38eba19f1aa,9413720aaa78111ecd0f1a786f49d1030cb2a023,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,printConfigurations,270,296,5a82f5c0912063217d88a894,https://github.com/apache/ant-ivy/commit/7de83722fc38ed3456a6825ba721d38eba19f1aa#diff-fdfe39b93e5fa523aad62a30c92c97f1a67048ad8f60926ac8c54cf80dbb1ded
apache/ant-ivy,7de83722fc38ed3456a6825ba721d38eba19f1aa,9413720aaa78111ecd0f1a786f49d1030cb2a023,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,printInfoTag,298,323,5a82f5c0912063217d88a895,https://github.com/apache/ant-ivy/commit/7de83722fc38ed3456a6825ba721d38eba19f1aa#diff-fdfe39b93e5fa523aad62a30c92c97f1a67048ad8f60926ac8c54cf80dbb1ded
apache/ant-ivy,86b9dbd0254ac20a450c8b42949020074eb8b60a,f54a5d5c88cf1398ccb8b02d63d9910cd716caa5,src/java/org/apache/ivy/ant/IvyAntSettings.java,setProject,178,186,5a82f5b3912063217c889a70,https://github.com/apache/ant-ivy/commit/86b9dbd0254ac20a450c8b42949020074eb8b60a#diff-b0061459c2a75a0baa6bdef870cdec22ea0360bc8c0aab7640e38ebf4fa029eb
apache/ant-ivy,86b9dbd0254ac20a450c8b42949020074eb8b60a,f54a5d5c88cf1398ccb8b02d63d9910cd716caa5,src/java/org/apache/ivy/ant/IvyAntSettings.java,setId,213,219,5a82f5b3912063217c889a71,https://github.com/apache/ant-ivy/commit/86b9dbd0254ac20a450c8b42949020074eb8b60a#diff-b0061459c2a75a0baa6bdef870cdec22ea0360bc8c0aab7640e38ebf4fa029eb
apache/ant-ivy,77680e867c18a49a1c6bdca290434b0d565dc8c0,05fb514be9793184c312f0d095847ffc46ead21e,src/java/org/apache/ivy/plugins/latest/AbstractLatestStrategy.java,findLatest,52,61,5a82f5d4912063217d88ca07,https://github.com/apache/ant-ivy/commit/77680e867c18a49a1c6bdca290434b0d565dc8c0#diff-d797db2b77197a8eaf774c9845eaeb9a93466281146a5487cca8fec172c62344
apache/ant-ivy,77680e867c18a49a1c6bdca290434b0d565dc8c0,05fb514be9793184c312f0d095847ffc46ead21e,src/java/org/apache/ivy/plugins/latest/ComparatorLatestStrategy.java,findLatest,40,58,5a82f5d4912063217d88ca0a,https://github.com/apache/ant-ivy/commit/77680e867c18a49a1c6bdca290434b0d565dc8c0#diff-c9ceafacecdc8d3e2a810d7ba4e80fd1b3ac6c37bddc0a97511b5765f2cd4d3a
